"","ensembl_gene_id","entrezgene_id","hgnc_symbol","gene_biotype","chromosome_name","start_position","end_position"
"13826","ENSG00000165623",221044,"UCMA","protein_coding","10",13221766,13234374
"13827","ENSG00000142484",9032,"TM4SF5","protein_coding","17",4771884,4783213
"13828","ENSG00000183876",340075,"ARSI","protein_coding","5",150296343,150339307
"13829","ENSG00000107537",5264,"PHYH","protein_coding","10",13277796,13302412
"13830","ENSG00000146476",79624,"ARMT1","protein_coding","6",151452258,151470101
"13831","ENSG00000182853",284013,"VMO1","protein_coding","17",4785285,4786433
"13832","ENSG00000070814",6949,"TCOF1","protein_coding","5",150357629,150400308
"13833","ENSG00000120262",80129,"CCDC170","protein_coding","6",151494017,151621193
"13834","ENSG00000135821",2752,"GLUL","protein_coding","1",182378098,182392206
"13835","ENSG00000182327",388323,"GLTPD2","protein_coding","17",4788964,4790589
"13836","ENSG00000163331",92196,"DAPL1","protein_coding","2",158795317,158862781
"13837","ENSG00000142507",5694,"PSMB6","protein_coding","17",4796144,4798502
"13838","ENSG00000163947",50650,"ARHGEF3","protein_coding","3",56727418,57079329
"13839","ENSG00000197061",8364,"H4C3","protein_coding","6",26103933,26104337
"13840","ENSG00000183807",221303,"FAM162B","protein_coding","6",116752197,116765719
"13841","ENSG00000173612",222545,"GPRC6A","protein_coding","6",116792085,116829083
"13842","ENSG00000129219",5338,"PLD2","protein_coding","17",4807152,4823434
"13843","ENSG00000153165",653489,"RGPD3","protein_coding","2",106391290,106468413
"13844","ENSG00000174165",254359,"ZDHHC24","protein_coding","11",66520637,66546235
"13845","ENSG00000248746",89,"ACTN3","protein_coding","11",66546395,66563334
"13846","ENSG00000183621",220929,"ZNF438","protein_coding","10",30820207,31031937
"13847","ENSG00000185002",222546,"RFX6","protein_coding","6",116877212,116932161
"13848","ENSG00000243335",154881,"KCTD7","protein_coding","7",66628881,66649067
"13849","ENSG00000184574",57121,"LPAR5","protein_coding","12",6618835,6635960
"13850","ENSG00000138078",9581,"PREPL","protein_coding","2",44316281,44361862
"13851","ENSG00000111644",84519,"ACRBP","protein_coding","12",6638075,6647433
"13852","ENSG00000152455",79723,"SUV39H2","protein_coding","10",14878820,14904315
"13853","ENSG00000180658",79541,"OR2A4","protein_coding","6",131699644,131701401
"13854","ENSG00000180535",168620,"BHLHA15","protein_coding","7",98211439,98215457
"13855","ENSG00000236761",643854,"CTAGE9","protein_coding","6",131708441,131711017
"13856","ENSG00000198742",57154,"SMURF1","protein_coding","7",99027440,99144108
"13857","ENSG00000118523",1490,"CCN2","protein_coding","6",131948176,131951372
"13858","ENSG00000203740",149281,"NTMT2","protein_coding","1",170145959,170168866
"13859","ENSG00000172009",7064,"THOP1","protein_coding","19",2785503,2815807
"13860","ENSG00000118518",81847,"RNF146","protein_coding","6",127266726,127288567
"13861","ENSG00000015285",7454,"WAS","protein_coding","X",48676596,48691431
"13862","ENSG00000170185",84640,"USP38","protein_coding","4",143184917,143223874
"13863","ENSG00000162374",1996,"ELAVL4","protein_coding","1",50024029,50203772
"13864","ENSG00000197889",644890,"MEIG1","protein_coding","10",14959388,14988050
"13865","ENSG00000026103",355,"FAS","protein_coding","10",88953813,89029605
"13866","ENSG00000165915",91252,"SLC39A13","protein_coding","11",47407132,47416496
"13867","ENSG00000124812",167,"CRISP1","protein_coding","6",49834257,49877096
"13868","ENSG00000246922",390595,"UBAP1L","protein_coding","15",65092760,65115200
"13869","ENSG00000111653",51147,"ING4","protein_coding","12",6650301,6663142
"13870","ENSG00000146574",221960,"CCZ1B","protein_coding","7",6794134,6826770
"13871","ENSG00000141503",50488,"MINK1","protein_coding","17",4833340,4898061
"13872","ENSG00000268940",541466,"CT45A1","protein_coding","X",135713639,135723539
"13873","ENSG00000166664",89832,"CHRFAM7A","protein_coding","15",30360566,30393849
"13874","ENSG00000145391",80854,"SETD7","protein_coding","4",139495941,139606699
"13875","ENSG00000177684",245928,"DEFB114","protein_coding","6",49960249,49964164
"13876","ENSG00000214642",245927,"DEFB113","protein_coding","6",49968677,49969625
"13877","ENSG00000203970",245913,"DEFB110","protein_coding","6",50009138,50021994
"13878","ENSG00000228836",441521,"CT45A5","protein_coding","X",135775852,135785503
"13879","ENSG00000180872",245915,"DEFB112","protein_coding","6",50042099,50049929
"13880","ENSG00000254440",59351,"PBOV1","protein_coding","6",138215986,138218491
"13881","ENSG00000244694",442213,"PTCHD4","protein_coding","6",47856673,48111197
"13882","ENSG00000198315",7745,"ZKSCAN8","protein_coding","6",28141883,28159460
"13883","ENSG00000130234",59272,"ACE2","protein_coding","X",15494566,15607236
"13884","ENSG00000165917",5913,"RAPSN","protein_coding","11",47437764,47449143
"13885","ENSG00000172006",115196,"ZNF554","protein_coding","19",2819868,2836735
"13886","ENSG00000085871",4258,"MGST2","protein_coding","4",139665768,139740745
"13887","ENSG00000153684",100132565,"GOLGA8F","protein_coding","15",28378621,28392021
"13888","ENSG00000186300",148254,"ZNF555","protein_coding","19",2841437,2860471
"13889","ENSG00000068354",4943,"TBC1D25","protein_coding","X",48539714,48562609
"13890","ENSG00000114737",1154,"CISH","protein_coding","3",50606489,50611774
"13891","ENSG00000136297",221938,"MMD2","protein_coding","7",4905989,4959213
"13892","ENSG00000168275",388753,"COA6","protein_coding","1",234373456,234385080
"13893","ENSG00000213619",4722,"NDUFS3","protein_coding","11",47565336,47584562
"13894","ENSG00000082996",11342,"RNF13","protein_coding","3",149812770,149962139
"13895","ENSG00000135298",577,"ADGRB3","protein_coding","6",68635282,69390571
"13896","ENSG00000172000",80032,"ZNF556","protein_coding","19",2867335,2883445
"13897","ENSG00000241563",1325,"CORT","protein_coding","1",10450031,10451998
"13898","ENSG00000164022",9255,"AIMP1","protein_coding","4",106315544,106349456
"13899","ENSG00000128731",8924,"HERC2","protein_coding","15",28111040,28322179
"13900","ENSG00000068323",7030,"TFE3","protein_coding","X",49028726,49043410
"13901","ENSG00000153207",25909,"AHCTF1","protein_coding","1",246839098,246931948
"13902","ENSG00000079999",9817,"KEAP1","protein_coding","19",10486125,10503558
"13903","ENSG00000258366",51750,"RTEL1","protein_coding","20",63657810,63696253
"13904","ENSG00000280236",26529,"OR12D2","protein_coding","6",29395631,29398008
"13905","ENSG00000204687",116511,"MAS1L","protein_coding","6",29486697,29487956
"13906","ENSG00000243729",81696,"OR5V1","protein_coding","6",29353749,29431967
"13907","ENSG00000112462",81797,"OR12D3","protein_coding","6",29373423,29375291
"13908","ENSG00000144199",151313,"FAHD2B","protein_coding","2",97083583,97094882
"13909","ENSG00000118432",1268,"CNR1","protein_coding","6",88139864,88166347
"13910","ENSG00000204252",3111,"HLA-DOA","protein_coding","6",33004182,33009591
"13911","ENSG00000094631",10013,"HDAC6","protein_coding","X",48801377,48824982
"13912","ENSG00000110536",114971,"PTPMT1","protein_coding","11",47565430,47573461
"13913","ENSG00000087085",43,"ACHE","protein_coding","7",100889994,100896974
"13914","ENSG00000130734",84971,"ATG4D","protein_coding","19",10543895,10553418
"13915","ENSG00000223865",3115,"HLA-DPB1","protein_coding","6",33075990,33089696
"13916","ENSG00000123444",55709,"KBTBD4","protein_coding","11",47572197,47578976
"13917","ENSG00000152256",5163,"PDK1","protein_coding","2",172555373,172608669
"13918","ENSG00000170426",121214,"SDR9C7","protein_coding","12",56923133,56934408
"13919","ENSG00000166856",11318,"GPR182","protein_coding","12",56994492,56998447
"13920","ENSG00000196666",399888,"FAM180B","protein_coding","11",47586678,47589194
"13921","ENSG00000172247",114900,"C1QTNF4","protein_coding","11",47589667,47594411
"13922","ENSG00000166860",9880,"ZBTB39","protein_coding","12",56998836,57006546
"13923","ENSG00000166863",6866,"TAC3","protein_coding","12",57010000,57028883
"13924","ENSG00000109920",23360,"FNBP4","protein_coding","11",47716494,47767443
"13925","ENSG00000257923",1523,"CUX1","protein_coding","7",101815904,102283958
"13926","ENSG00000064313",6873,"TAF2","protein_coding","8",119730774,119832863
"13927","ENSG00000129347",65095,"KRI1","protein_coding","19",10553085,10566031
"13928","ENSG00000164587",6208,"RPS14","protein_coding","5",150442635,150449739
"13929","ENSG00000176046",26471,"NUPR1","protein_coding","16",28532708,28539008
"13930","ENSG00000204231",6257,"RXRB","protein_coding","6",33193588,33200665
"13931","ENSG00000114735",51409,"HEMK1","protein_coding","3",50569152,50596168
"13932","ENSG00000157426",132949,"AASDH","protein_coding","4",56338287,56387508
"13933","ENSG00000197165",6799,"SULT1A2","protein_coding","16",28591943,28597050
"13934","ENSG00000165434",283209,"PGM2L1","protein_coding","11",74330316,74398433
"13935","ENSG00000197768",441476,"STPG3","protein_coding","9",137251261,137253483
"13936","ENSG00000156869",391059,"FRRS1","protein_coding","1",99703970,99766635
"13937","ENSG00000140406",59274,"TLNRD1","protein_coding","15",81000923,81005788
"13938","ENSG00000079215",6507,"SLC1A3","protein_coding","5",36596588,36688334
"13939","ENSG00000157890",84465,"MEGF11","protein_coding","15",65895079,66253756
"13940","ENSG00000175536",387787,"LIPT2","protein_coding","11",74490519,74493724
"13941","ENSG00000080293",6344,"SCTR","protein_coding","2",119439843,119525301
"13942","ENSG00000175538",10008,"KCNE3","protein_coding","11",74454841,74467729
"13943","ENSG00000072858",54847,"SIDT1","protein_coding","3",113532555,113629575
"13944","ENSG00000033122",57554,"LRRC7","protein_coding","1",69567922,70151945
"13945","ENSG00000204228",7923,"HSD17B8","protein_coding","6",33204655,33206831
"13946","ENSG00000108556",1145,"CHRNE","protein_coding","17",4897771,4934438
"13947","ENSG00000260851",NA,"","protein_coding","16",66469812,66517312
"13948","ENSG00000164975",6619,"SNAPC3","protein_coding","9",15422734,15465953
"13949","ENSG00000166548",7084,"TK2","protein_coding","16",66508003,66552544
"13950","ENSG00000204227",6015,"RING1","protein_coding","6",33208500,33212722
"13951","ENSG00000174080",8722,"CTSF","protein_coding","11",66563464,66568879
"13952","ENSG00000205710",100130311,"C17orf107","protein_coding","17",4899418,4902934
"13953","ENSG00000244474",54657,"UGT1A4","protein_coding","2",233718736,233773300
"13954","ENSG00000108784",4669,"NAGLU","protein_coding","17",42536241,42544449
"13955","ENSG00000129355",1032,"CDKN2D","protein_coding","19",10566460,10569059
"13956","ENSG00000223501",6293,"VPS52","protein_coding","6",33250272,33272047
"13957","ENSG00000175455",64770,"CCDC14","protein_coding","3",123897305,123961408
"13958","ENSG00000129354",10053,"AP1M2","protein_coding","19",10572671,10587315
"13959","ENSG00000108786",3292,"HSD17B1","protein_coding","17",42552922,42555214
"13960","ENSG00000259330",100505573,"INAFM2","protein_coding","15",40323692,40326715
"13961","ENSG00000166866",4640,"MYO1A","protein_coding","12",57028517,57051198
"13962","ENSG00000233041",644844,"PHGR1","protein_coding","15",40351033,40356434
"13963","ENSG00000140323",85455,"DISP2","protein_coding","15",40358219,40378621
"13964","ENSG00000068120",80347,"COASY","protein_coding","17",42561467,42566277
"13965","ENSG00000143278",2165,"F13B","protein_coding","1",197038741,197067260
"13966","ENSG00000138449",30061,"SLC40A1","protein_coding","2",189560590,189583758
"13967","ENSG00000140320",22893,"BAHD1","protein_coding","15",40439721,40468236
"13968","ENSG00000130045",158046,"NXNL2","protein_coding","9",88534033,88584274
"13969","ENSG00000198722",10497,"UNC13B","protein_coding","9",35161992,35405338
"13970","ENSG00000116678",3953,"LEPR","protein_coding","1",65420652,65641559
"13971","ENSG00000169105",113189,"CHST14","protein_coding","15",40470984,40473158
"13972","ENSG00000129353",57153,"SLC44A2","protein_coding","19",10602457,10644557
"13973","ENSG00000128928",3712,"IVD","protein_coding","15",40405485,40435947
"13974","ENSG00000131470",29893,"PSMC3IP","protein_coding","17",42572310,42577831
"13975","ENSG00000144036",23233,"EXOC6B","protein_coding","2",72175984,72826041
"13976","ENSG00000134460",3559,"IL2RA","protein_coding","10",6010689,6062370
"13977","ENSG00000114395",11068,"CYB561D2","protein_coding","3",50350845,50358460
"13978","ENSG00000128059",5471,"PPAT","protein_coding","4",56393362,56435615
"13979","ENSG00000114529",79669,"C3orf52","protein_coding","3",112086335,112131004
"13980","ENSG00000134453",84991,"RBM17","protein_coding","10",6089034,6117457
"13981","ENSG00000166881",23306,"NEMP1","protein_coding","12",57055643,57088063
"13982","ENSG00000104343",55284,"UBE2W","protein_coding","8",73780097,73878910
"13983","ENSG00000094880",8697,"CDC23","protein_coding","5",138187650,138213343
"13984","ENSG00000231500",6222,"RPS18","protein_coding","6",33272075,33276511
"13985","ENSG00000239620",100419008,"PRR20G","protein_coding","3",127283783,127288046
"13986","ENSG00000081041",2920,"CXCL2","protein_coding","4",74097040,74099196
"13987","ENSG00000197535",4644,"MYO5A","protein_coding","15",52307281,52529132
"13988","ENSG00000134072",8536,"CAMK1","protein_coding","3",9757347,9769992
"13989","ENSG00000182585",255324,"EPGN","protein_coding","4",74308470,74316789
"13990","ENSG00000135956",55654,"TMEM127","protein_coding","2",96248514,96265997
"13991","ENSG00000166886",4665,"NAB2","protein_coding","12",57089043,57095476
"13992","ENSG00000171456",171023,"ASXL1","protein_coding","20",32358330,32439319
"13993","ENSG00000170525",5209,"PFKFB3","protein_coding","10",6144934,6254644
"13994","ENSG00000159352",5710,"PSMD4","protein_coding","1",151254709,151267479
"13995","ENSG00000213339",81890,"QTRT1","protein_coding","19",10701430,10713437
"13996","ENSG00000168395",84289,"ING5","protein_coding","2",241687085,241729478
"13997","ENSG00000141699",162427,"RETREG3","protein_coding","17",42579513,42610623
"13998","ENSG00000158402",995,"CDC25C","protein_coding","5",138285269,138338355
"13999","ENSG00000235863",8705,"B3GALT4","protein_coding","6",33277123,33284832
"14000","ENSG00000250151",100526693,"ARPC4-TTLL3","protein_coding","3",9793082,9835401
"14001","ENSG00000227057",9277,"WDR46","protein_coding","6",33279108,33289247
"14002","ENSG00000166888",6778,"STAT6","protein_coding","12",57095408,57132139
"14003","ENSG00000136698",653275,"CFC1","protein_coding","2",130592165,130599575
"14004","ENSG00000136698",55997,"CFC1","protein_coding","2",130592165,130599575
"14005","ENSG00000171135",84522,"JAGN1","protein_coding","3",9890574,9894349
"14006","ENSG00000138796",3033,"HADH","protein_coding","4",107989714,108035241
"14007","ENSG00000099203",11018,"TMED1","protein_coding","19",10832067,10836318
"14008","ENSG00000163701",132014,"IL17RE","protein_coding","3",9902612,9916402
"14009","ENSG00000158710",8407,"TAGLN2","protein_coding","1",159918107,159925507
"14010","ENSG00000186907",349667,"RTN4RL2","protein_coding","11",57460528,57477534
"14011","ENSG00000037042",27175,"TUBG2","protein_coding","17",42659284,42667006
"14012","ENSG00000214212",255809,"C19orf38","protein_coding","19",10836575,10869790
"14013","ENSG00000204220",10471,"PFDN6","protein_coding","6",33289302,33298401
"14014","ENSG00000007001",151531,"UPP2","protein_coding","2",157876702,158136154
"14015","ENSG00000068137",79990,"PLEKHH3","protein_coding","17",42667914,42676994
"14016","ENSG00000140332",7090,"TLE3","protein_coding","15",70047790,70098176
"14017","ENSG00000149150",8501,"SLC43A1","protein_coding","11",57484534,57515780
"14018","ENSG00000154582",6921,"ELOC","protein_coding","8",73939169,73972307
"14019","ENSG00000162734",8682,"PEA15","protein_coding","1",160205380,160215376
"14020","ENSG00000130844",55422,"ZNF331","protein_coding","19",53519527,53580269
"14021","ENSG00000135903",5077,"PAX3","protein_coding","2",222199887,222298998
"14022","ENSG00000049239",9563,"H6PD","protein_coding","1",9234774,9271337
"14023","ENSG00000237441",5863,"RGL2","protein_coding","6",33291654,33298942
"14024","ENSG00000186564",2306,"FOXD2","protein_coding","1",47438044,47440691
"14025","ENSG00000244038",1650,"DDOST","protein_coding","1",20651767,20661544
"14026","ENSG00000198183",51297,"BPIFA1","protein_coding","20",33235995,33243311
"14027","ENSG00000175606",54968,"TMEM70","protein_coding","8",73972437,73982783
"14028","ENSG00000116690",10216,"PRG4","protein_coding","1",186296279,186314567
"14029","ENSG00000167900",7083,"TK1","protein_coding","17",78174091,78187233
"14030","ENSG00000120709",100128966,"FAM53C","protein_coding","5",138331935,138349729
